Record,Location,Year,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,longitude,latitude
2017010702,MOODIE DR @ ROBERTSON RD,2017,8/2/2017,11:56:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.83332883,45.32210651
2017010703,MOODIE DR @ ROBERTSON RD,2017,7/23/2017,17:42:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,02 - Angle,-75.83329327,45.32212102
2017010704,MOODIE DR @ ROBERTSON RD,2017,10/31/2017,16:20:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.83329543,45.32211027
2017010705,MOODIE DR @ ROBERTSON RD,2017,11/9/2017,17:43:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,-75.83330163,45.32210181
2017010706,MOODIE DR @ ROBERTSON RD,2017,11/11/2017,9:31:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.83329501,45.32211242
2017010707,MOODIE DR @ ROBERTSON RD,2017,1/7/2017,13:26:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.8333112,45.32210238
2017010708,MOODIE DR @ ROBERTSON RD,2017,1/18/2017,6:45:00,04 - Freezing Rain,05 - Packed snow,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,04 - Sideswipe,-75.83327952,45.32212005
2017010709,MOODIE DR @ ROBERTSON RD,2017,1/18/2017,8:18:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.83330162,45.32210262
2017010710,MOODIE DR @ ROBERTSON RD,2017,2/13/2017,8:40:00,01 - Clear,04 - Slush,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.83328864,45.3221184
2017010711,MOODIE DR @ ROBERTSON RD,2017,1/31/2017,9:15:00,01 - Clear,06 - Ice,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.8333015,45.32211245
2017010712,MOODIE DR @ TIMM DR,2017,11/29/2017,17:38:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,-75.83642412,45.32779385
2017010713,MOODIE DR @ TIMM DR,2017,2/24/2017,8:54:00,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.83646289,45.32788661
2017010714,MOODIE DR @ WEST HUNT CLUB RD,2017,6/24/2017,19:15:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.82277156,45.30444579
2017010715,MOODIE DR @ WEST HUNT CLUB RD,2017,5/26/2017,7:45:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.82278016,45.30443982
2017010716,MOODIE DR @ WEST HUNT CLUB RD,2017,9/3/2017,17:10:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.82279039,45.30444627
2017010717,MOODIE DR @ WEST HUNT CLUB RD,2017,7/24/2017,8:25:00,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.82278855,45.30445191
2017010718,MOODIE DR @ WEST HUNT CLUB RD,2017,7/13/2017,8:58:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.82278459,45.30442632
2017010719,MOODIE DR @ WEST HUNT CLUB RD,2017,9/22/2017,8:10:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.82277243,45.30443339
2017010720,MOODIE DR @ WEST HUNT CLUB RD,2017,10/29/2017,15:31:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,07 - SMV other,-75.82277171,45.30443375
2017010721,MOODIE DR @ WEST HUNT CLUB RD,2017,9/4/2017,10:50:00,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.82279015,45.30443787
2017010722,MOODIE DR @ WEST HUNT CLUB RD,2017,2/17/2017,7:38:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.82265442,45.30491456
2017010723,MOODIE DR btwn 325 N OF CORKSTOWN RD/NORTEL S ENTRANCE & CORKSTOWN RD,2017,4/25/2017,16:18:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.84247593,45.34380327
2017010724,MOODIE DR btwn ARNOLD DR & SONGBIRD PRIV,2017,1/24/2017,22:01:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,-75.82656617,45.31066881
2017010725,MOODIE DR btwn BARNSDALE RD & BROPHY DR,2017,6/30/2017,21:26:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,-75.76292643,45.20020847
2017010726,MOODIE DR btwn BARNSDALE RD & BROPHY DR,2017,11/20/2017,23:12:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.771995,45.21603921
2017010727,MOODIE DR btwn CORKSTOWN RD & HWY417 IC134 RAMP62,2017,9/23/2017,23:23:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.84223451,45.34282812
2017010728,MOODIE DR btwn MCKENNA CASEY DR & CAMBRIAN RD,2017,11/9/2017,14:03:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,07 - SMV other,-75.78857123,45.24539161
2017010729,MOODIE DR btwn MCKENNA CASEY DR & CAMBRIAN RD,2017,12/12/2017,14:58:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,01 - Approaching,-75.78751155,45.24362001
2017010730,MOODIE DR btwn MCKENNA CASEY DR & CAMBRIAN RD,2017,11/26/2017,21:33:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.78769751,45.24377237
2017010731,MOODIE DR btwn MCKENNA CASEY DR & CAMBRIAN RD,2017,2/1/2017,6:35:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,01 - Approaching,-75.79030919,45.24833966
2017010732,MOODIE DR btwn MCKENNA CASEY DR & CAMBRIAN RD,2017,12/19/2017,10:00:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.7919166,45.25109528
2017010733,MOODIE DR btwn MOODIE DR & 340 S OF CARLING AVE/NORTEL NORTH ENT,2017,11/28/2017,18:02:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,-75.84686819,45.35132667
2017010734,MOODIE DR btwn ROBERTSON RD & HADLEY CIRC,2017,5/16/2017,17:43:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,07 - SMV other,-75.83291981,45.32155646
2017010735,MOODIE DR btwn ROBERTSON RD & HADLEY CIRC,2017,10/1/2017,12:50:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.83303447,45.32170276
2017010736,MOODIE DR btwn ROBERTSON RD & HADLEY CIRC,2017,11/16/2017,8:30:00,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,-75.8326504,45.32106955
2017010737,MOODIE DR btwn SONGBIRD PRIV & Continuation of MOODIE DR,2017,11/22/2017,6:45:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,-75.82344057,45.30556933
2017010738,MOODIE DR btwn WEST HUNT CLUB RD & ALTI PL,2017,9/3/2017,18:21:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.8135586,45.28802567
2017010739,MOODIE DR btwn WEST HUNT CLUB RD & ALTI PL,2017,11/16/2017,7:10:00,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,03 - Dawn,03 - P.D. only,02 - Angle,-75.80832822,45.27895252
2017010740,MOODIE DR btwn WEST HUNT CLUB RD & ALTI PL,2017,11/10/2017,15:22:00,03 - Snow,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.82205327,45.30316545
2017010741,MOODIE DR btwn WEST HUNT CLUB RD & ALTI PL,2017,2/17/2017,14:08:00,01 - Clear,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,05 - Turning movement,-75.81587021,45.29062654
2017010742,MOODIE DR btwn WEST HUNT CLUB RD & ALTI PL,2017,3/24/2017,19:41:00,05 - Drifting Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.81169898,45.28462617
2017010743,MOONEY'S BAY PL @ RIVERSIDE DR,2017,4/21/2017,9:44:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.68871023,45.36474201
2017010744,MOORE ST btwn DR. NEELIN DR & MARY HILL CRES,2017,2/11/2017,10:04:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,01 - Approaching,-75.83736814,45.20181904
2017010745,MOORVALE ST btwn MCARTHUR AVE & ROPER AVE,2017,4/26/2017,14:25:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,-75.64816425,45.43172366
2017010746,MORIN ST btwn ST. LAURENT BLVD & COTE ST,2017,1/25/2017,0:11:00,01 - Clear,04 - Slush,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,-75.64523722,45.4361314
2017010747,MORISSET AVE btwn CALDWELL AVE & MERIVALE RD,2017,7/29/2017,6:22:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.7352297,45.37488834
2017010748,MORISSET AVE btwn CALDWELL AVE & MERIVALE RD,2017,2/15/2017,16:25:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,99 - Other,-75.73634191,45.37444338
2017010749,MORLEY BLVD @ SANFORD AVE,2017,5/30/2017,19:31:00,01 - Clear,02 - Wet,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.70960551,45.37242144
2017010750,MORNINGMIST WAY btwn BUCKLES ST & SUMMERBREEZE DR,2017,11/10/2017,20:08:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,-75.60636218,45.13436492
2017010751,MORRISON DR @ BASELINE RD,2017,5/23/2017,7:50:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.79438742,45.33856844
2017010752,MORRISON DR @ BASELINE RD,2017,12/20/2017,13:06:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,-75.79440179,45.33856464
2017010753,MORRISON DR @ GREENBANK RD,2017,2/17/2017,14:00:00,01 - Clear,04 - Slush,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.78852832,45.34589989
2017010754,MORRISON DR btwn ASHLEY ST & DRAPER AVE,2017,11/2/2017,0:00:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,-75.79192299,45.34597081
2017010755,MOSS GROVE ST @ SORENTO ST S,2017,2/7/2017,7:35:00,03 - Snow,05 - Packed snow,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,-75.71718635,45.27132212
2017010756,MOSS GROVE ST btwn SORENTO ST & PAUL METIVIER DR,2017,4/5/2017,9:35:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,-75.71700581,45.27102776
2017010757,MOUNTSHANNON DR btwn LONGFIELDS DR & BOULDER WAY,2017,8/5/2017,10:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,-75.74186754,45.28688458
2017010758,MOUNTSHANNON DR btwn WHITEGATE CRES & WHITEGATE CRES,2017,1/17/2017,0:00:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,-75.73441227,45.28912951
2017010759,MULLIGAN ST @ RIVER RD,2017,3/30/2017,18:11:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,05 - Dusk,02 - Non-fatal injury,03 - Rear end,-75.69468607,45.29403374
2017010760,MUNSTER RD btwn DOGWOOD DR & COPELAND RD,2017,3/8/2017,8:00:00,03 - Snow,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.93069668,45.15731668
2017010761,MUNSTER RD btwn FERNBANK RD & LUCAS LANE,2017,10/26/2017,22:56:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,-75.9843742,45.20150322
2017010762,MUNSTER RD btwn MANSFIELD RD & OWLSHEAD RD,2017,11/3/2017,22:08:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.94682082,45.17092656
2017010763,MUNSTER RD btwn OWLSHEAD RD & BLEEKS RD,2017,11/1/2017,3:09:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.94115877,45.1661651
2017010764,MURPHY SIDE RD @ SECOND LINE RD,2017,10/18/2017,16:57:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,-75.99981533,45.38664297
2017010765,MURRAY ST @ PARENT AVE,2017,7/24/2017,15:12:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,-75.69406581,45.42949501
2017010766,MURRAY ST @ PARENT AVE,2017,11/8/2017,15:23:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.69405925,45.42950727
2017010767,MURRAY ST @ PARENT AVE,2017,2/1/2017,13:36:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.6940654,45.42950389
2017010768,MURRAY ST @ SUSSEX DR,2017,6/8/2017,16:00:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,-75.69607931,45.42867279
2017010769,MURRAY ST @ SUSSEX DR,2017,7/7/2017,12:36:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.69606601,45.42866196
2017010770,MURRAY ST @ SUSSEX DR,2017,7/25/2017,13:20:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.69608496,45.4286698
2017010771,MURRAY ST @ SUSSEX DR,2017,2/9/2017,9:16:00,01 - Clear,04 - Slush,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.69605112,45.42864691
2017010772,MURRAY ST @ SUSSEX DR,2017,4/11/2017,10:28:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.69605636,45.4286518
2017010773,MURRAY ST @ SUSSEX DR,2017,12/20/2017,12:06:00,01 - Clear,04 - Slush,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.69604224,45.42865728
2017010774,MURRAY ST btwn CUMBERLAND ST & KING EDWARD AVE,2017,12/20/2017,9:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.68910929,45.43160956
2017010775,MURRAY ST btwn DALHOUSIE ST & CUMBERLAND ST,2017,6/26/2017,0:00:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,-75.69066728,45.43092892
2017010776,MURRAY ST btwn DALHOUSIE ST & CUMBERLAND ST,2017,7/7/2017,0:00:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,-75.69175355,45.43048585
2017010777,MURRAY ST btwn DALHOUSIE ST & CUMBERLAND ST,2017,1/22/2017,22:00:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,-75.69025744,45.43111796
2017010778,MURRAY ST btwn PARENT AVE & DALHOUSIE ST,2017,7/2/2017,14:25:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,-75.69352146,45.42974947
2017010779,MURRAY ST btwn SUSSEX DR & PARENT AVE,2017,6/7/2017,13:22:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.69518688,45.42903601
2017010780,MURRAY ST btwn SUSSEX DR & PARENT AVE,2017,4/9/2017,14:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,99 - Other,-75.69492612,45.42913841
2017010781,"MUTUAL ST btwn EGLISE, RUE DE L & MAY ST",2017,8/17/2017,16:21:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.64794385,45.43297547
2017010782,NAIRN ST btwn HALKIRK AVE & KINCARDINE DR,2017,2/14/2017,14:18:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,-75.89413652,45.28997878
2017010783,NANTES ST btwn BRIAN COBURN BLVD & IVANY WAY,2017,2/11/2017,0:00:00,01 - Clear,04 - Slush,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,-75.46062073,45.45670531
2017010784,NANTES ST btwn BRIAN COBURN BLVD & IVANY WAY,2017,3/31/2017,0:00:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,-75.46062073,45.45670531
2017010785,NASKAPI DR @ OGILVIE RD,2017,4/17/2017,13:46:00,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.59487707,45.44856214
2017010786,NATIONAL CAPITAL COMM DRWY btwn HOLLAND AVE & TUNIS AVE,2017,12/25/2017,20:13:00,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.72446104,45.38616016
2017010787,NAVAHO DR @ 265 E OF WOODROFFE AVE,2017,3/16/2017,16:56:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,-75.75824511,45.35017946
2017010788,NAVAHO DR @ SHERMAN DR,2017,7/25/2017,13:29:00,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,07 - SMV other,-75.75645318,45.36105518
2017010789,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,2017,8/15/2017,12:27:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,07 - SMV other,-75.76101998,45.34900545
2017010790,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,2017,9/16/2017,20:21:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.76102045,45.34901028
2017010791,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,2017,12/13/2017,7:42:00,03 - Snow,05 - Packed snow,01 - Traffic signal,03 - At intersection,03 - Dawn,02 - Non-fatal injury,07 - SMV other,-75.76102735,45.34899967
2017010792,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,2017,11/24/2017,15:10:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,-75.76100882,45.34899752
2017010793,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,2017,2/10/2017,8:00:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,-75.76101477,45.34898271
2017010794,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,2017,1/30/2017,7:00:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,03 - Dawn,03 - P.D. only,05 - Turning movement,-75.76102138,45.34900696
2017010795,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,2017,2/7/2017,13:59:00,03 - Snow,04 - Slush,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,-75.76099518,45.34901635
2017010796,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,2017,1/9/2017,6:39:00,01 - Clear,04 - Slush,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,-75.76100502,45.34899615
2017010797,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,2017,1/27/2017,16:02:00,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.76100751,45.34900446
2017010798,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,2017,3/30/2017,13:55:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.76102435,45.34898277
2017010799,NAVAHO DR btwn Continuation of NAVAHO DR & Continuation of NAVAHO DR,2017,8/20/2017,4:39:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.75535338,45.35265888
2017010800,NAVAHO DR btwn Continuation of NAVAHO DR & Continuation of NAVAHO DR,2017,11/18/2017,22:19:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.75796188,45.3505117
2017010801,NAVAHO DR btwn NAVAHO DR & DEERFIELD DR,2017,8/29/2017,13:10:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,-75.75545413,45.35356542
2017010802,NAVAHO DR btwn WOODROFFE AVE & Continuation of NAVAHO DR,2017,12/12/2017,8:49:00,03 - Snow,03 - Loose snow,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,05 - Turning movement,-75.75989121,45.34943959
